time,open,high,low,close
2025-10-28T13:45:00-04:00,48037,48078,48026,48042
2025-10-28T14:00:00-04:00,48045,48080,48040,48078
2025-10-28T14:15:00-04:00,48078,48118,48067,48071
2025-10-28T14:30:00-04:00,48069,48070,48019,48028
2025-10-28T14:45:00-04:00,48026,48042,48006,48026
2025-10-28T15:00:00-04:00,48024,48024,47976,47987
2025-10-28T15:15:00-04:00,47985,48021,47969,48008
2025-10-28T15:30:00-04:00,48010,48011,47901,47906
2025-10-28T15:45:00-04:00,47905,47942,47860,47891
2025-10-28T16:00:00-04:00,47889,47909,47827,47898
2025-10-28T16:15:00-04:00,47899,47916,47885,47890
2025-10-28T16:30:00-04:00,47889,47897,47874,47883
2025-10-28T16:45:00-04:00,47880,47885,47870,47881
2025-10-28T18:00:00-04:00,47876,47897,47865,47897
2025-10-28T18:15:00-04:00,47897,47897,47882,47892
2025-10-28T18:30:00-04:00,47888,47893,47864,47865
2025-10-28T18:45:00-04:00,47864,47871,47861,47862
2025-10-28T19:00:00-04:00,47862,47862,47838,47848
2025-10-28T19:15:00-04:00,47849,47866,47847,47848
2025-10-28T19:30:00-04:00,47847,47855,47843,47848
2025-10-28T19:45:00-04:00,47845,47863,47845,47857
2025-10-28T20:00:00-04:00,47853,47862,47843,47854
2025-10-28T20:15:00-04:00,47855,47859,47845,47857
2025-10-28T20:30:00-04:00,47858,47863,47832,47833
2025-10-28T20:45:00-04:00,47834,47838,47822,47831
2025-10-28T21:00:00-04:00,47831,47852,47829,47839
2025-10-28T21:15:00-04:00,47837,47844,47828,47837
2025-10-28T21:30:00-04:00,47836,47859,47830,47832
2025-10-28T21:45:00-04:00,47830,47835,47813,47813
2025-10-28T22:00:00-04:00,47815,47832,47813,47819
2025-10-28T22:15:00-04:00,47817,47831,47815,47825
2025-10-28T22:30:00-04:00,47825,47832,47820,47831
2025-10-28T22:45:00-04:00,47832,47858,47828,47843
2025-10-28T23:00:00-04:00,47844,47856,47844,47845
2025-10-28T23:15:00-04:00,47843,47852,47839,47843
2025-10-28T23:30:00-04:00,47846,47850,47832,47844
2025-10-28T23:45:00-04:00,47841,47848,47839,47845
2025-10-29T00:00:00-04:00,47841,47842,47828,47834
2025-10-29T00:15:00-04:00,47835,47858,47835,47849
2025-10-29T00:30:00-04:00,47850,47857,47849,47851
2025-10-29T00:45:00-04:00,47854,47860,47850,47856
2025-10-29T01:00:00-04:00,47854,47861,47851,47854
2025-10-29T01:15:00-04:00,47857,47859,47852,47858
2025-10-29T01:30:00-04:00,47858,47862,47841,47841
2025-10-29T01:45:00-04:00,47844,47849,47837,47846
2025-10-29T02:00:00-04:00,47845,47854,47838,47851
2025-10-29T02:15:00-04:00,47850,47861,47844,47853
2025-10-29T02:30:00-04:00,47852,47861,47852,47858
2025-10-29T02:45:00-04:00,47857,47862,47853,47860
2025-10-29T03:00:00-04:00,47858,47876,47851,47874
2025-10-29T03:15:00-04:00,47873,47881,47847,47865
2025-10-29T03:30:00-04:00,47861,47873,47857,47867
2025-10-29T03:45:00-04:00,47865,47873,47855,47872
2025-10-29T04:00:00-04:00,47874,47877,47860,47860
2025-10-29T04:15:00-04:00,47863,47889,47845,47847
2025-10-29T04:30:00-04:00,47845,47855,47783,47791
2025-10-29T04:45:00-04:00,47790,47798,47772,47777
2025-10-29T05:00:00-04:00,47777,47784,47757,47763
2025-10-29T05:15:00-04:00,47758,47771,47747,47752
2025-10-29T05:30:00-04:00,47750,47768,47737,47762
2025-10-29T05:45:00-04:00,47764,47782,47762,47780
2025-10-29T06:00:00-04:00,47782,47797,47773,47791
2025-10-29T06:15:00-04:00,47791,47816,47790,47804
2025-10-29T06:30:00-04:00,47805,47944,47805,47937
2025-10-29T06:45:00-04:00,47937,47965,47934,47940
2025-10-29T07:00:00-04:00,47940,47966,47921,47963
2025-10-29T07:15:00-04:00,47961,47990,47955,47978
2025-10-29T07:30:00-04:00,47980,48006,47939,47991
2025-10-29T07:45:00-04:00,47990,47990,47961,47962
2025-10-29T08:00:00-04:00,47960,47961,47937,47947
2025-10-29T08:15:00-04:00,47946,47974,47945,47962
2025-10-29T08:30:00-04:00,47963,47979,47954,47961
2025-10-29T08:45:00-04:00,47960,48011,47960,48001
2025-10-29T09:00:00-04:00,47999,48023,47998,48023
2025-10-29T09:15:00-04:00,48023,48048,48014,48035
2025-10-29T09:30:00-04:00,48036,48163,47949,48163
2025-10-29T09:45:00-04:00,48164,48214,48100,48169
2025-10-29T10:00:00-04:00,48174,48176,48074,48108
2025-10-29T10:15:00-04:00,48108,48158,48076,48150
2025-10-29T10:30:00-04:00,48147,48158,48083,48095
2025-10-29T10:45:00-04:00,48095,48128,48056,48125
2025-10-29T11:00:00-04:00,48125,48161,48106,48151
2025-10-29T11:15:00-04:00,48150,48156,48094,48098
2025-10-29T11:30:00-04:00,48102,48142,48094,48142
2025-10-29T11:45:00-04:00,48141,48161,48094,48094
2025-10-29T12:00:00-04:00,48094,48148,48083,48136
2025-10-29T12:15:00-04:00,48134,48188,48130,48153
2025-10-29T12:30:00-04:00,48155,48174,48127,48134
2025-10-29T12:45:00-04:00,48134,48161,48132,48141
2025-10-29T13:00:00-04:00,48142,48146,48080,48106
2025-10-29T13:15:00-04:00,48107,48126,48022,48041
2025-10-29T13:30:00-04:00,48040,48041,47989,47999
2025-10-29T13:45:00-04:00,47998,48022,47983,47996
2025-10-29T14:00:00-04:00,48007,48052,47961,47974
2025-10-29T14:15:00-04:00,47974,48013,47950,47997
2025-10-29T14:30:00-04:00,47998,48035,47630,47657
2025-10-29T14:45:00-04:00,47657,47880,47647,47826
2025-10-29T15:00:00-04:00,47830,47869,47726,47797
2025-10-29T15:15:00-04:00,47796,47815,47714,47722
2025-10-29T15:30:00-04:00,47718,47741,47616,47700
2025-10-29T15:45:00-04:00,47698,47825,47696,47820
2025-10-29T16:00:00-04:00,47822,47875,47661,47729
2025-10-29T16:15:00-04:00,47731,47784,47723,47783
2025-10-29T16:30:00-04:00,47780,47808,47754,47803
2025-10-29T16:45:00-04:00,47802,47812,47745,47772
2025-10-29T18:00:00-04:00,47733,47768,47679,47720
2025-10-29T18:15:00-04:00,47723,47724,47695,47696
2025-10-29T18:30:00-04:00,47689,47736,47689,47728
2025-10-29T18:45:00-04:00,47731,47746,47703,47706
2025-10-29T19:00:00-04:00,47703,47712,47682,47709
2025-10-29T19:15:00-04:00,47710,47764,47704,47754
2025-10-29T19:30:00-04:00,47756,47760,47696,47702
2025-10-29T19:45:00-04:00,47703,47782,47699,47762
2025-10-29T20:00:00-04:00,47762,47838,47755,47807
2025-10-29T20:15:00-04:00,47813,47842,47795,47836
2025-10-29T20:30:00-04:00,47837,47878,47829,47831
2025-10-29T20:45:00-04:00,47830,47849,47817,47836
2025-10-29T21:00:00-04:00,47832,47862,47793,47823
2025-10-29T21:15:00-04:00,47824,47833,47810,47820
2025-10-29T21:30:00-04:00,47817,47868,47805,47859
2025-10-29T21:45:00-04:00,47861,47867,47837,47848
2025-10-29T22:00:00-04:00,47848,47914,47845,47911
2025-10-29T22:15:00-04:00,47910,47927,47907,47916
2025-10-29T22:30:00-04:00,47919,47921,47896,47898
2025-10-29T22:45:00-04:00,47898,47902,47875,47884
2025-10-29T23:00:00-04:00,47886,47912,47885,47909
2025-10-29T23:15:00-04:00,47909,47922,47882,47886
2025-10-29T23:30:00-04:00,47886,47902,47878,47891
2025-10-29T23:45:00-04:00,47888,47910,47867,47881
2025-10-30T00:00:00-04:00,47878,47884,47703,47719
2025-10-30T00:15:00-04:00,47717,47757,47650,47687
2025-10-30T00:30:00-04:00,47686,47892,47678,47720
2025-10-30T00:45:00-04:00,47718,47762,47697,47710
2025-10-30T01:00:00-04:00,47708,47764,47697,47758
2025-10-30T01:15:00-04:00,47755,47813,47741,47808
2025-10-30T01:30:00-04:00,47813,47839,47808,47818
2025-10-30T01:45:00-04:00,47820,47832,47780,47795
2025-10-30T02:00:00-04:00,47794,47796,47748,47757
2025-10-30T02:15:00-04:00,47754,47758,47717,47731
2025-10-30T02:30:00-04:00,47730,47761,47729,47759
2025-10-30T02:45:00-04:00,47761,47796,47757,47767
2025-10-30T03:00:00-04:00,47768,47808,47720,47805
2025-10-30T03:15:00-04:00,47802,47831,47763,47772
2025-10-30T03:30:00-04:00,47767,47788,47759,47778
2025-10-30T03:45:00-04:00,47779,47802,47770,47784
2025-10-30T04:00:00-04:00,47786,47790,47685,47685
2025-10-30T04:15:00-04:00,47685,47733,47685,47716
2025-10-30T04:30:00-04:00,47716,47717,47691,47708
2025-10-30T04:45:00-04:00,47712,47723,47683,47685
2025-10-30T05:00:00-04:00,47687,47708,47666,47680
2025-10-30T05:15:00-04:00,47686,47687,47631,47648
2025-10-30T05:30:00-04:00,47648,47664,47611,47628
2025-10-30T05:45:00-04:00,47626,47630,47599,47619
2025-10-30T06:00:00-04:00,47618,47675,47615,47670
2025-10-30T06:15:00-04:00,47672,47682,47649,47649
2025-10-30T06:30:00-04:00,47650,47686,47637,47659
2025-10-30T06:45:00-04:00,47661,47679,47643,47656
2025-10-30T07:00:00-04:00,47657,47681,47637,47677
2025-10-30T07:15:00-04:00,47674,47708,47673,47701
2025-10-30T07:30:00-04:00,47702,47714,47681,47691
2025-10-30T07:45:00-04:00,47695,47695,47643,47647
2025-10-30T08:00:00-04:00,47646,47666,47593,47605
2025-10-30T08:15:00-04:00,47605,47617,47561,47568
2025-10-30T08:30:00-04:00,47570,47646,47561,47622
2025-10-30T08:45:00-04:00,47622,47647,47594,47596
2025-10-30T09:00:00-04:00,47597,47632,47568,47620
2025-10-30T09:15:00-04:00,47620,47620,47550,47577
2025-10-30T09:30:00-04:00,47576,47837,47556,47826
2025-10-30T09:45:00-04:00,47825,48032,47805,48001
2025-10-30T10:00:00-04:00,47998,48044,47943,48009
2025-10-30T10:15:00-04:00,48011,48070,47977,48014
2025-10-30T10:30:00-04:00,48013,48158,48011,48118
2025-10-30T10:45:00-04:00,48119,48136,48036,48115
2025-10-30T11:00:00-04:00,48116,48171,48115,48150
2025-10-30T11:15:00-04:00,48151,48180,48088,48093
2025-10-30T11:30:00-04:00,48092,48104,47969,47976
2025-10-30T11:45:00-04:00,47974,48048,47949,48012
2025-10-30T12:00:00-04:00,48010,48062,47985,48055
2025-10-30T12:15:00-04:00,48053,48057,48001,48036
2025-10-30T12:30:00-04:00,48037,48038,47942,47969
2025-10-30T12:45:00-04:00,47965,47993,47953,47976
2025-10-30T13:00:00-04:00,47972,47973,47879,47910
2025-10-30T13:15:00-04:00,47908,47976,47888,47961
2025-10-30T13:30:00-04:00,47961,47961,47890,47908
2025-10-30T13:45:00-04:00,47907,47967,47906,47956
2025-10-30T14:00:00-04:00,47956,47962,47860,47869
2025-10-30T14:15:00-04:00,47868,47890,47841,47866
2025-10-30T14:30:00-04:00,47870,47900,47793,47825
2025-10-30T14:45:00-04:00,47825,47864,47795,47802
2025-10-30T15:00:00-04:00,47802,47810,47741,47773
2025-10-30T15:15:00-04:00,47774,47788,47690,47745
2025-10-30T15:30:00-04:00,47749,47782,47678,47686
2025-10-30T15:45:00-04:00,47686,47712,47655,47667
2025-10-30T16:00:00-04:00,47667,47786,47644,47751
2025-10-30T16:15:00-04:00,47754,47777,47744,47751
2025-10-30T16:30:00-04:00,47760,47815,47677,47806
2025-10-30T16:45:00-04:00,47806,47813,47719,47741
2025-10-30T18:00:00-04:00,47784,47784,47701,47713
2025-10-30T18:15:00-04:00,47712,47716,47700,47714
2025-10-30T18:30:00-04:00,47714,47729,47699,47716
2025-10-30T18:45:00-04:00,47713,47729,47707,47721
2025-10-30T19:00:00-04:00,47719,47730,47670,47706
2025-10-30T19:15:00-04:00,47707,47709,47674,47703
2025-10-30T19:30:00-04:00,47705,47711,47673,47702
2025-10-30T19:45:00-04:00,47706,47742,47699,47736
2025-10-30T20:00:00-04:00,47738,47740,47703,47734
2025-10-30T20:15:00-04:00,47735,47778,47726,47772
2025-10-30T20:30:00-04:00,47768,47772,47740,47755
2025-10-30T20:45:00-04:00,47755,47762,47741,47743
2025-10-30T21:00:00-04:00,47741,47745,47726,47727
2025-10-30T21:15:00-04:00,47732,47732,47696,47712
2025-10-30T21:30:00-04:00,47712,47749,47711,47739
2025-10-30T21:45:00-04:00,47743,47748,47733,47746
2025-10-30T22:00:00-04:00,47747,47753,47722,47727
2025-10-30T22:15:00-04:00,47728,47731,47710,47711
2025-10-30T22:30:00-04:00,47709,47709,47663,47663
2025-10-30T22:45:00-04:00,47662,47689,47657,47680
2025-10-30T23:00:00-04:00,47679,47692,47675,47685
2025-10-30T23:15:00-04:00,47683,47687,47658,47674
2025-10-30T23:30:00-04:00,47672,47705,47669,47700
2025-10-30T23:45:00-04:00,47697,47704,47690,47701
2025-10-31T00:00:00-04:00,47704,47730,47702,47717
2025-10-31T00:15:00-04:00,47722,47726,47709,47717
2025-10-31T00:30:00-04:00,47717,47724,47704,47718
2025-10-31T00:45:00-04:00,47719,47719,47704,47711
2025-10-31T01:00:00-04:00,47709,47710,47691,47694
2025-10-31T01:15:00-04:00,47698,47703,47681,47681
2025-10-31T01:30:00-04:00,47683,47691,47681,47687
2025-10-31T01:45:00-04:00,47690,47690,47670,47676
2025-10-31T02:00:00-04:00,47676,47696,47676,47696
2025-10-31T02:15:00-04:00,47697,47705,47677,47702
2025-10-31T02:30:00-04:00,47702,47716,47689,47698
2025-10-31T02:45:00-04:00,47697,47697,47675,47682
2025-10-31T03:00:00-04:00,47684,47690,47676,47684
2025-10-31T03:15:00-04:00,47684,47701,47678,47700
2025-10-31T03:30:00-04:00,47700,47726,47694,47718
2025-10-31T03:45:00-04:00,47721,47739,47716,47734
2025-10-31T04:00:00-04:00,47733,47735,47708,47710
2025-10-31T04:15:00-04:00,47711,47722,47686,47698
2025-10-31T04:30:00-04:00,47695,47708,47686,47706
2025-10-31T04:45:00-04:00,47702,47735,47699,47732
2025-10-31T05:00:00-04:00,47731,47742,47722,47733
2025-10-31T05:15:00-04:00,47732,47732,47704,47704
2025-10-31T05:30:00-04:00,47708,47708,47678,47680
2025-10-31T05:45:00-04:00,47677,47688,47676,47678
2025-10-31T06:00:00-04:00,47678,47679,47661,47664
2025-10-31T06:15:00-04:00,47664,47672,47622,47636
2025-10-31T06:30:00-04:00,47635,47662,47628,47660
2025-10-31T06:45:00-04:00,47661,47670,47654,47655
2025-10-31T07:00:00-04:00,47658,47670,47651,47664
2025-10-31T07:15:00-04:00,47665,47723,47665,47718
2025-10-31T07:30:00-04:00,47717,47726,47705,47726
2025-10-31T07:45:00-04:00,47724,47759,47724,47744
2025-10-31T08:00:00-04:00,47743,47770,47726,47769
2025-10-31T08:15:00-04:00,47771,47808,47768,47797
2025-10-31T08:30:00-04:00,47791,47802,47708,47722
2025-10-31T08:45:00-04:00,47723,47762,47715,47746
2025-10-31T09:00:00-04:00,47744,47745,47709,47727
2025-10-31T09:15:00-04:00,47728,47742,47681,47726
2025-10-31T09:30:00-04:00,47726,47759,47621,47668
2025-10-31T09:45:00-04:00,47669,47782,47668,47737
2025-10-31T10:00:00-04:00,47736,47752,47647,47681
2025-10-31T10:15:00-04:00,47679,47730,47633,47692
2025-10-31T10:30:00-04:00,47693,47791,47680,47778
2025-10-31T10:45:00-04:00,47779,47817,47745,47751
2025-10-31T11:00:00-04:00,47751,47770,47704,47727
2025-10-31T11:15:00-04:00,47726,47788,47714,47723
2025-10-31T11:30:00-04:00,47729,47757,47612,47677
2025-10-31T11:45:00-04:00,47677,47732,47642,47652
2025-10-31T12:00:00-04:00,47651,47683,47620,47632
2025-10-31T12:15:00-04:00,47633,47670,47585,47664
2025-10-31T12:30:00-04:00,47662,47711,47624,47640
2025-10-31T12:45:00-04:00,47640,47655,47546,47562
2025-10-31T13:00:00-04:00,47558,47607,47526,47538
2025-10-31T13:15:00-04:00,47535,47542,47488,47520
2025-10-31T13:30:00-04:00,47520,47570,47488,47566
2025-10-31T13:45:00-04:00,47564,47604,47558,47586
2025-10-31T14:00:00-04:00,47584,47685,47583,47675
2025-10-31T14:15:00-04:00,47676,47717,47650,47700
2025-10-31T14:30:00-04:00,47700,47723,47694,47710
2025-10-31T14:45:00-04:00,47711,47759,47682,47753
2025-10-31T15:00:00-04:00,47753,47763,47720,47743
2025-10-31T15:15:00-04:00,47741,47817,47736,47815
2025-10-31T15:30:00-04:00,47814,47858,47802,47857
2025-10-31T15:45:00-04:00,47854,47862,47709,47711
2025-10-31T16:00:00-04:00,47710,47718,47676,47703
2025-10-31T16:15:00-04:00,47699,47702,47666,47674
2025-10-31T16:30:00-04:00,47675,47703,47675,47694
2025-10-31T16:45:00-04:00,47692,47735,47691,47735
2025-11-02T18:00:00-05:00,47735,47824,47729,47824
2025-11-02T18:15:00-05:00,47825,47839,47797,47800
2025-11-02T18:30:00-05:00,47800,47837,47792,47821
2025-11-02T18:45:00-05:00,47820,47836,47820,47824
2025-11-02T19:00:00-05:00,47825,47855,47819,47842
2025-11-02T19:15:00-05:00,47841,47850,47836,47845
2025-11-02T19:30:00-05:00,47852,47857,47840,47854
2025-11-02T19:45:00-05:00,47856,47869,47854,47866
2025-11-02T20:00:00-05:00,47865,47868,47826,47853
2025-11-02T20:15:00-05:00,47854,47854,47826,47834
2025-11-02T20:30:00-05:00,47838,47838,47809,47824
2025-11-02T20:45:00-05:00,47823,47825,47810,47814
2025-11-02T21:00:00-05:00,47813,47824,47807,47821
2025-11-02T21:15:00-05:00,47822,47832,47813,47817
2025-11-02T21:30:00-05:00,47813,47817,47789,47806
2025-11-02T21:45:00-05:00,47803,47811,47786,47791
2025-11-02T22:00:00-05:00,47793,47794,47767,47770
2025-11-02T22:15:00-05:00,47772,47789,47746,47764
2025-11-02T22:30:00-05:00,47767,47784,47758,47772
2025-11-02T22:45:00-05:00,47768,47771,47755,47770
2025-11-02T23:00:00-05:00,47769,47771,47753,47769
2025-11-02T23:15:00-05:00,47768,47781,47761,47776
2025-11-02T23:30:00-05:00,47774,47788,47765,47770
2025-11-02T23:45:00-05:00,47771,47781,47768,47779
2025-11-03T00:00:00-05:00,47779,47785,47774,47779
2025-11-03T00:15:00-05:00,47777,47777,47745,47770
2025-11-03T00:30:00-05:00,47774,47786,47762,47781
2025-11-03T00:45:00-05:00,47777,47777,47754,47764
2025-11-03T01:00:00-05:00,47764,47780,47757,47757
2025-11-03T01:15:00-05:00,47755,47759,47727,47740
2025-11-03T01:30:00-05:00,47738,47756,47727,47730
2025-11-03T01:45:00-05:00,47726,47753,47715,47736
2025-11-03T02:00:00-05:00,47736,47738,47700,47709
2025-11-03T02:15:00-05:00,47705,47727,47703,47708
2025-11-03T02:30:00-05:00,47708,47713,47697,47698
2025-11-03T02:45:00-05:00,47700,47715,47694,47704
2025-11-03T03:00:00-05:00,47701,47727,47688,47723
2025-11-03T03:15:00-05:00,47724,47736,47702,47725
2025-11-03T03:30:00-05:00,47726,47749,47718,47749
2025-11-03T03:45:00-05:00,47750,47766,47745,47750
2025-11-03T04:00:00-05:00,47753,47783,47750,47775
2025-11-03T04:15:00-05:00,47775,47816,47770,47813
2025-11-03T04:30:00-05:00,47815,47822,47799,47799
2025-11-03T04:45:00-05:00,47797,47798,47761,47763
2025-11-03T05:00:00-05:00,47765,47768,47752,47761
2025-11-03T05:15:00-05:00,47759,47770,47743,47752
2025-11-03T05:30:00-05:00,47754,47774,47741,47774
2025-11-03T05:45:00-05:00,47774,47778,47740,47752
2025-11-03T06:00:00-05:00,47754,47773,47754,47760
2025-11-03T06:15:00-05:00,47762,47780,47753,47753
2025-11-03T06:30:00-05:00,47756,47758,47737,47743
2025-11-03T06:45:00-05:00,47744,47757,47735,47742
2025-11-03T07:00:00-05:00,47745,47755,47732,47743
2025-11-03T07:15:00-05:00,47743,47744,47706,47707
2025-11-03T07:30:00-05:00,47706,47720,47696,47710
2025-11-03T07:45:00-05:00,47711,47732,47694,47696
2025-11-03T08:00:00-05:00,47694,47700,47651,47667
2025-11-03T08:15:00-05:00,47667,47688,47660,47667
2025-11-03T08:30:00-05:00,47668,47700,47668,47689
2025-11-03T08:45:00-05:00,47691,47701,47683,47696
2025-11-03T09:00:00-05:00,47694,47736,47681,47712
2025-11-03T09:15:00-05:00,47709,47765,47702,47762
2025-11-03T09:30:00-05:00,47760,47771,47603,47617
2025-11-03T09:45:00-05:00,47611,47628,47493,47522
2025-11-03T10:00:00-05:00,47522,47555,47470,47486
2025-11-03T10:15:00-05:00,47485,47494,47298,47305
2025-11-03T10:30:00-05:00,47304,47433,47265,47412
2025-11-03T10:45:00-05:00,47412,47508,47381,47484
2025-11-03T11:00:00-05:00,47485,47518,47459,47498
2025-11-03T11:15:00-05:00,47496,47529,47477,47487
2025-11-03T11:30:00-05:00,47490,47571,47490,47538
2025-11-03T11:45:00-05:00,47538,47550,47482,47538
2025-11-03T12:00:00-05:00,47538,47546,47490,47543
2025-11-03T12:15:00-05:00,47544,47563,47453,47479
2025-11-03T12:30:00-05:00,47480,47538,47479,47516
2025-11-03T12:45:00-05:00,47519,47530,47495,47499
2025-11-03T13:00:00-05:00,47501,47528,47484,47515
2025-11-03T13:15:00-05:00,47511,47527,47459,47467
2025-11-03T13:30:00-05:00,47471,47517,47471,47513
2025-11-03T13:45:00-05:00,47512,47518,47472,47500
2025-11-03T14:00:00-05:00,47501,47524,47473,47498
2025-11-03T14:15:00-05:00,47497,47544,47495,47528
2025-11-03T14:30:00-05:00,47528,47545,47472,47503
2025-11-03T14:45:00-05:00,47503,47512,47467,47477
2025-11-03T15:00:00-05:00,47477,47503,47458,47482
2025-11-03T15:15:00-05:00,47481,47500,47476,47488
2025-11-03T15:30:00-05:00,47489,47490,47451,47477
2025-11-03T15:45:00-05:00,47476,47491,47422,47488
2025-11-03T16:00:00-05:00,47488,47491,47454,47474
2025-11-03T16:15:00-05:00,47474,47478,47444,47447
2025-11-03T16:30:00-05:00,47448,47451,47437,47438
2025-11-03T16:45:00-05:00,47437,47457,47436,47456
2025-11-03T18:00:00-05:00,47456,47463,47433,47435
2025-11-03T18:15:00-05:00,47430,47444,47425,47442
2025-11-03T18:30:00-05:00,47437,47438,47412,47415
2025-11-03T18:45:00-05:00,47412,47430,47406,47418
2025-11-03T19:00:00-05:00,47418,47418,47393,47404
2025-11-03T19:15:00-05:00,47403,47409,47371,47385
2025-11-03T19:30:00-05:00,47382,47413,47382,47406
2025-11-03T19:45:00-05:00,47405,47423,47403,47420
2025-11-03T20:00:00-05:00,47422,47425,47401,47405
2025-11-03T20:15:00-05:00,47405,47425,47395,47405
2025-11-03T20:30:00-05:00,47402,47402,47375,47389
2025-11-03T20:45:00-05:00,47390,47412,47375,47398
2025-11-03T21:00:00-05:00,47394,47402,47375,47390
2025-11-03T21:15:00-05:00,47387,47393,47372,47376
2025-11-03T21:30:00-05:00,47376,47381,47354,47358
2025-11-03T21:45:00-05:00,47357,47372,47327,47330
2025-11-03T22:00:00-05:00,47328,47384,47327,47372
2025-11-03T22:15:00-05:00,47374,47374,47349,47364
2025-11-03T22:30:00-05:00,47363,47373,47343,47362
2025-11-03T22:45:00-05:00,47362,47362,47344,47345
2025-11-03T23:00:00-05:00,47344,47354,47324,47325
2025-11-03T23:15:00-05:00,47328,47329,47299,47313
2025-11-03T23:30:00-05:00,47313,47321,47295,47300
2025-11-03T23:45:00-05:00,47300,47313,47296,47307
2025-11-04T00:00:00-05:00,47307,47311,47283,47297
2025-11-04T00:15:00-05:00,47299,47301,47269,47269
2025-11-04T00:30:00-05:00,47270,47294,47236,47236
2025-11-04T00:45:00-05:00,47240,47261,47211,47230
2025-11-04T01:00:00-05:00,47231,47248,47168,47207
2025-11-04T01:15:00-05:00,47204,47220,47171,47179
2025-11-04T01:30:00-05:00,47178,47218,47154,47185
2025-11-04T01:45:00-05:00,47183,47212,47178,47182
2025-11-04T02:00:00-05:00,47180,47181,47126,47154
2025-11-04T02:15:00-05:00,47155,47198,47133,47172
2025-11-04T02:30:00-05:00,47170,47198,47145,47159
2025-11-04T02:45:00-05:00,47160,47181,47148,47161
2025-11-04T03:00:00-05:00,47161,47161,47063,47067
2025-11-04T03:15:00-05:00,47068,47139,47059,47118
2025-11-04T03:30:00-05:00,47115,47132,47091,47111
2025-11-04T03:45:00-05:00,47116,47136,47091,47128
2025-11-04T04:00:00-05:00,47129,47139,47097,47121
2025-11-04T04:15:00-05:00,47118,47125,47060,47065
2025-11-04T04:30:00-05:00,47065,47094,47053,47056
2025-11-04T04:45:00-05:00,47058,47071,46999,47004
2025-11-04T05:00:00-05:00,47003,47016,46976,47004
2025-11-04T05:15:00-05:00,47001,47067,46997,47060
2025-11-04T05:30:00-05:00,47059,47119,47059,47117
2025-11-04T05:45:00-05:00,47118,47143,47114,47137
2025-11-04T06:00:00-05:00,47139,47145,47120,47135
2025-11-04T06:15:00-05:00,47138,47154,47132,47145
2025-11-04T06:30:00-05:00,47143,47165,47128,47155
2025-11-04T06:45:00-05:00,47154,47158,47134,47139
2025-11-04T07:00:00-05:00,47142,47142,47105,47133
2025-11-04T07:15:00-05:00,47132,47195,47132,47195
2025-11-04T07:30:00-05:00,47195,47206,47172,47175
2025-11-04T07:45:00-05:00,47174,47218,47167,47190
2025-11-04T08:00:00-05:00,47187,47201,47172,47188
2025-11-04T08:15:00-05:00,47187,47201,47170,47175
2025-11-04T08:30:00-05:00,47176,47209,47150,47189
2025-11-04T08:45:00-05:00,47189,47224,47170,47208
2025-11-04T09:00:00-05:00,47207,47212,47162,47180
2025-11-04T09:15:00-05:00,47180,47214,47161,47173
2025-11-04T09:30:00-05:00,47174,47205,47008,47184
2025-11-04T09:45:00-05:00,47182,47279,47162,47273
2025-11-04T10:00:00-05:00,47275,47374,47274,47357
2025-11-04T10:15:00-05:00,47356,47393,47338,47378
2025-11-04T10:30:00-05:00,47377,47404,47345,47362
2025-11-04T10:45:00-05:00,47362,47364,47282,47318
2025-11-04T11:00:00-05:00,47318,47356,47265,47282
2025-11-04T11:15:00-05:00,47281,47316,47258,47307
2025-11-04T11:30:00-05:00,47306,47329,47276,47299
2025-11-04T11:45:00-05:00,47298,47346,47272,47346
2025-11-04T12:00:00-05:00,47344,47344,47265,47267
2025-11-04T12:15:00-05:00,47268,47284,47185,47242
2025-11-04T12:30:00-05:00,47241,47256,47170,47189
2025-11-04T12:45:00-05:00,47190,47278,47168,47183
2025-11-04T13:00:00-05:00,47179,47199,47158,47198
2025-11-04T13:15:00-05:00,47197,47228,47151,47170
2025-11-04T13:30:00-05:00,47166,47193,47125,47178
2025-11-04T13:45:00-05:00,47177,47191,47147,47172
2025-11-04T14:00:00-05:00,47170,47223,47156,47188
2025-11-04T14:15:00-05:00,47188,47213,47176,47199
2025-11-04T14:30:00-05:00,47197,47201,47106,47131
2025-11-04T14:45:00-05:00,47132,47167,47121,47146
2025-11-04T15:00:00-05:00,47146,47218,47138,47212
2025-11-04T15:15:00-05:00,47212,47228,47176,47228
2025-11-04T15:30:00-05:00,47229,47263,47189,47256
2025-11-04T15:45:00-05:00,47257,47272,47175,47222
2025-11-04T16:00:00-05:00,47221,47324,47208,47284
2025-11-04T16:15:00-05:00,47283,47293,47248,47260
2025-11-04T16:30:00-05:00,47261,47306,47255,47295
2025-11-04T16:45:00-05:00,47291,47297,47269,47297
2025-11-04T18:00:00-05:00,47276,47328,47260,47275
2025-11-04T18:15:00-05:00,47273,47304,47269,47281
2025-11-04T18:30:00-05:00,47284,47306,47282,47305
2025-11-04T18:45:00-05:00,47303,47304,47270,47270
2025-11-04T19:00:00-05:00,47271,47271,47206,47260
2025-11-04T19:15:00-05:00,47260,47271,47199,47205
2025-11-04T19:30:00-05:00,47204,47204,47159,47165
2025-11-04T19:45:00-05:00,47164,47179,47154,47157
2025-11-04T20:00:00-05:00,47160,47251,47126,47222
